SubjectID,Motor_label,Label,RMS_Feature_1,RMS_Feature_2,RMS_Feature_3,RMS_Feature_4,RMS_Feature_5,RMS_Feature_6,RMS_Feature_7,RMS_Feature_8,RMS_Feature_9,RMS_Feature_10,RMS_Feature_11,RMS_Feature_12,RMS_Feature_13,RMS_Feature_14,RMS_Feature_15
S18,M3,3,0.4967778374631179,0.53604333612222,0.5137016734451254,0.49161775983566364,0.5053524169838708,0.5479263873854665,0.5198744323177007,0.5344191955088826,0.5390573751173857,0.5438397177311608,0.49996411070120284,0.5430432080254938,0.5302594611190605,0.55234532097215,0.5300552263611896
S18,M4,4,0.5006837802667955,0.5571964660222035,0.5607467814888548,0.5509526471451159,0.5423481471590537,0.5371119774644895,0.5330775002092726,0.5095395420326705,0.5656690447964161,0.5234038923113774,0.5320917439043524,0.5063924398185587,0.5304502148285462,0.4987584785400073,0.515407701493953
S18,M5,5,0.5121064703317152,0.5493239277841044,0.5605273847961258,0.5495140861936247,0.517014835847647,0.5418278555516359,0.5794513682073643,0.5370680872749325,0.5477486135256491,0.5271934397978928,0.5130581192908871,0.5427658597610552,0.5398977780430256,0.5778938727953786,0.534614086654568
S18,M6,6,0.5042027866983751,0.5634651077456514,0.5291171095919317,0.5364774505620823,0.4981236500511924,0.4816865040286764,0.5159788878823742,0.5159396479644158,0.5065355803562959,0.5349924494388212,0.5124944903522385,0.5290850738633537,0.5206265500494011,0.5471375767398282,0.4995736036602908
S18,M7,7,0.5674288478033345,0.47781367949964215,0.5036357326993699,0.5137104704162633,0.49962954155283523,0.474544671922782,0.5236774859945775,0.49265294426767625,0.5461366418355355,0.508599895488069,0.5443111705245454,0.4989275286630651,0.5343755164761788,0.5005128782305904,0.5330088580806468
S19,M1,1,0.434745413291628,0.42248090030773977,0.5258345113782698,0.5402537733404718,0.4979363764027846,0.5185622810518519,0.48756427328306345,0.5150042259031207,0.725635657869155,0.5246462767676044,0.43152388948358555,0.49741687775713517,0.45950263622472465,0.5931385879104734,0.5953935936567288
S19,M2,2,0.5751232771138378,0.4889204798787096,0.49895022252703436,0.506463351346658,0.5302512582622334,0.5006460584954249,0.5158705654138228,0.4936800803686273,0.4748507073520443,0.566515500340729,0.5754559878883063,0.5330223842350834,0.5052293287241781,0.5563523271529652,0.5606018932053495
S19,M3,3,0.5465371199981945,0.5334283503221359,0.5098532447519605,0.5017805824692442,0.5476987976930653,0.5266561710643506,0.5217411011176691,0.5595687019796219,0.5045251595538177,0.570792564970259,0.5453040114748592,0.5422823135720027,0.5088417908409543,0.5723148488924747,0.5546688963185997
S19,M4,4,0.5355996187587502,0.5318371301048986,0.5176345737806808,0.5536700243767203,0.5267184214606573,0.5019587154744984,0.5194224707473583,0.5123544746283655,0.49664590902366734,0.5992701891569329,0.5640369349260542,0.5380994004058148,0.5278190660655107,0.5368524190045652,0.5355656977403804
S19,M5,5,0.5531355798669153,0.521168404464612,0.517307306275879,0.5390233911105271,0.5362781627809223,0.5316973479224205,0.5458610520096253,0.5243686113533346,0.5292233742420618,0.5264516298727044,0.5465933670328806,0.531539207903236,0.5279039233241277,0.5829182018781008,0.5251477888992041
S19,M6,6,0.504007676532902,0.5624081848608512,0.5563697820520823,0.5846326797160889,0.4745327441609571,0.49787142436059917,0.5043460932242931,0.4451378783601655,0.49649834616166294,0.5619518657044927,0.507218433416335,0.5474548151375549,0.5224177697187502,0.505997693238607,0.5585218125373698
S19,M7,7,0.5188529595840713,0.5545230318457502,0.5453589501888185,0.5204726696992331,0.558803707302788,0.5430376785912732,0.5334290435170184,0.5401873015080417,0.5114276006337873,0.5457104831050547,0.5471698764891072,0.5466572341838478,0.4981423745004049,0.5456434617742885,0.532262910863144
S20,M1,1,0.43089514975824406,0.4996116011811965,0.5371459923364856,0.47680959493818775,0.5857330282126517,0.5085728494102356,0.4850839269399031,0.5269692637343345,0.4216478272571371,0.5911107441233975,0.5451248449532432,0.44720992881536775,0.5702478816949942,0.6181352793886654,0.6240397005006875
S20,M2,2,0.5747640406462935,0.5566394660498778,0.5445491529161869,0.5670211794025348,0.5255332109140421,0.5900975804229,0.562168848482741,0.5441637715802755,0.5462693593901061,0.5473256256167315,0.5372845457370973,0.548347462968931,0.5317394562516394,0.5369866476922429,0.5167259741786167
S20,M3,3,0.5733492162096093,0.5263298232997793,0.5457679592542207,0.570275412997004,0.47105911518109683,0.531429928853431,0.5787075811547192,0.555577314628142,0.5348567064752355,0.5132430247701336,0.5505148132483322,0.5558618863986932,0.541336580638448,0.5850474876033597,0.5493292213109618
S20,M4,4,0.49746486036337545,0.5497341088266261,0.502387488114737,0.518005768527189,0.5315065013773145,0.5340123132939171,0.5320885230783509,0.5454936940973304,0.5173533911307999,0.5021765181624532,0.5482986371262196,0.5484413223398193,0.5285258372071656,0.5604012353595786,0.5538617471761842
S20,M5,5,0.5132702053745721,0.49034861684902814,0.4904119227644104,0.4840854584150701,0.5186695069886841,0.48128945843767595,0.492051513711251,0.5445990188654697,0.5004688630237271,0.5478799784679491,0.509505124679304,0.5308955511993168,0.4947550040900481,0.5388215846344991,0.44713191045190664
S20,M6,6,0.48099689672581275,0.485849812592906,0.5201765624877192,0.5255133580760472,0.5395547097799467,0.5381204063563814,0.5249146131957189,0.5251622010304917,0.5228633756155066,0.5496904145060484,0.5236338012701502,0.5105312005060298,0.5219316891353651,0.5388214062035173,0.5021347587051865
S20,M7,7,0.5435908727954726,0.5054933319962407,0.5228654735649206,0.5052862646055798,0.52558355022397,0.5430041099864018,0.5384583217036034,0.5365672759484813,0.5406229818050352,0.5375483656922297,0.5515866830093243,0.5359502892884909,0.5197851126990026,0.5155259929926304,0.5574280277607856
S22,M1,1,0.5118897255778709,0.46443973013691175,0.46732181694174824,0.4470917925623544,0.6229481411210087,0.5010786444620083,0.48339181367200185,0.463046755429932,0.5261161688205547,0.4518230159783561,0.5307849783774506,0.4828185999017041,0.3373510029203303,0.561005384389533,0.5268048121357912
S22,M2,2,0.5540455012934521,0.5437915936825853,0.5681129554253888,0.5546088011477981,0.5453309048849132,0.5690007776093498,0.5119266371230824,0.5724674403284582,0.5711425458981003,0.5486654193905675,0.5783190846211714,0.48709221943109277,0.5541571941625023,0.5341572578814039,0.5160480442820418
S22,M3,3,0.5035471346777192,0.5639965224897834,0.528689484759017,0.5456981141600578,0.5613615278095614,0.5297080344511006,0.555779330491336,0.5134098264302306,0.5420241017707819,0.5341260199566656,0.5562315495404195,0.5426982219258434,0.50478896245978,0.5291786985208783,0.5137204225424947
S22,M4,4,0.4966101352509747,0.5224563959663197,0.5351730162999666,0.5250834004816202,0.5162374399495477,0.5211902909902244,0.5151821332626403,0.5274233507524146,0.530922502569773,0.5559310826702057,0.5317916301040446,0.5396522880462011,0.4944379217653208,0.5500451194010376,0.5265258776582712
S22,M5,5,0.5255181265774659,0.5463159876572572,0.5075511715833374,0.5078556342274057,0.5170897717833912,0.48702832529861134,0.5514553992276952,0.5023738182754542,0.55283015895457,0.49620508713300077,0.52138319817233,0.5137734797223734,0.5477850354496585,0.5297702394670475,0.5418101225218624
S22,M6,6,0.508245782431845,0.5869987581448607,0.5584464593670603,0.5528599020656422,0.5521722640345303,0.4982725443615104,0.5599708414781118,0.5168741880460772,0.5545568350789418,0.5408087119382706,0.5350321477229074,0.5236015383664719,0.5280317396328055,0.5327483972656057,0.5336433437952606
S22,M7,7,0.5472003762617017,0.5273973538477962,0.5284047124430216,0.5239650131317384,0.5181955133394155,0.5365641413683646,0.5242228115824495,0.5296210134519392,0.5491325076365772,0.5054072196909949,0.5300092620711104,0.5299441468835263,0.5218056622802647,0.5229736509904723,0.5221340891671848
S23,M1,1,0.47353707434181436,0.5470992189655353,0.5797179344608286,0.6252823087857082,0.4412185328732255,0.45083218366914773,0.5622849596832332,0.4343317891027,0.4843184471897247,0.45686397245434746,0.42806359649935505,0.5354322376744601,0.39211938675159985,0.5511212219696379,0.5821823867644548
S23,M2,2,0.5123495923361115,0.5440087368390618,0.5378151277496726,0.5438735096058369,0.5913523713466704,0.5379761911615395,0.5416461193981847,0.5451248780396301,0.5403754096611777,0.5316266764225093,0.554666199595278,0.5424950862204925,0.5540237034310497,0.5290307346479006,0.5033235565051715
S23,M3,3,0.6220294344208274,0.5374369524166906,0.5129739727495088,0.5153786292450114,0.4979274720705561,0.49570816462121214,0.5393508553432607,0.49446893118546187,0.4857816684047801,0.548424941615659,0.5119409757761397,0.53416747520326,0.5388350786675875,0.5246781148452049,0.5156019869056147
S23,M4,4,0.5482534977818083,0.5567027554871092,0.5809421136359714,0.5497478968185021,0.536811272822738,0.5316247858133925,0.5305231010591018,0.5646413806111955,0.5460695431143721,0.5436929799512091,0.5022208186907717,0.570845756569649,0.5597029696070785,0.5407750279664011,0.53460222967202
S23,M5,5,0.47704935038847485,0.5359625112619048,0.533926442988063,0.5314448944349774,0.5267224887785378,0.5481312705661986,0.5080372790172486,0.4955587353863492,0.5037922698321211,0.5062591493501328,0.5323005102852605,0.5001856496157517,0.5385311777950287,0.5058386207202337,0.5064528923330576
S23,M6,6,0.5591960972236611,0.5984401707776701,0.5829916168240835,0.5524427355615691,0.5049717968849944,0.5776233931884203,0.5331057846709117,0.5316860803130091,0.5496728586955262,0.5215399813669082,0.5303928644263463,0.5258517909617237,0.5536947788066715,0.5525636669380412,0.5334283245932027
S23,M7,7,0.5325648007088825,0.5381213151625246,0.5386919301773351,0.5199648222761801,0.5308953213500501,0.5279793417721077,0.5275591023825511,0.5481426843746664,0.534942014505712,0.5117705740996557,0.5021561555540079,0.5160869193968181,0.5609793225626833,0.568061553557176,0.5191044911574006
S25,M1,1,0.5579633630567356,0.45655142000464344,0.648952338530547,0.5592351978181483,0.513488348598747,0.4954687390626242,0.45136454883087673,0.5030562846778128,0.47498082204013264,0.39987569986862576,0.5002033112338349,0.48062931291655314,0.46965532913168234,0.6846501691331276,0.5062547952357994
S25,M2,2,0.5303477952223214,0.45370898777533375,0.5639429394211675,0.5013061353424325,0.5258134744643608,0.4727998998396015,0.5847758730434789,0.48730452546444003,0.5103190389594101,0.4595152507346617,0.5158005567969004,0.5221692950272907,0.5361610044220603,0.5184548204273193,0.5335531204492971
S25,M3,3,0.5324422290402758,0.5354429267593674,0.478226801648393,0.5289858980575991,0.5762292378797575,0.535688133052586,0.5020107418707932,0.4960415434936677,0.5316711708504334,0.5043555213650337,0.5101361630619883,0.435864408099913,0.4777987708166406,0.45474151502340215,0.4548237063538682
S25,M4,4,0.495498777159001,0.5374996032323882,0.5364455657012608,0.44598823737532534,0.5075802943546905,0.5217738331099613,0.5556364978775674,0.5355169541228753,0.48940506604576745,0.49628139908441193,0.5195243772085658,0.5735694584182006,0.538423707955446,0.562557854024778,0.551790314371449
S25,M5,5,0.46271592278803453,0.5272469917626197,0.5348002427922365,0.4970859174368799,0.49355856973527973,0.5229482365341969,0.5840863600418943,0.5658553535062957,0.5684461747379196,0.5004433821728862,0.4730979382476879,0.5305180387991987,0.5635636543673389,0.5498772167759534,0.5547303383168736
S25,M6,6,0.5594446517184533,0.5545398235087862,0.48706058030892124,0.5070437206885903,0.5723722464412111,0.5122040696720959,0.4716263454170441,0.5438863121965303,0.4781560167959478,0.4929797478181963,0.5353841053664913,0.5082993902328482,0.5399808571108676,0.5745099945996912,0.5686863465222365
S25,M7,7,0.5087133460696178,0.5612432754067168,0.5285760961133978,0.5184514829499407,0.5033775568218485,0.5356731910720203,0.5259519103470328,0.5321110009281035,0.5181888611809997,0.5075003697935419,0.5130956615726863,0.5166339329489208,0.5071137429736989,0.5397940007008025,0.5104711329853766
S26,M1,1,0.5535375932125666,0.5697887112061311,0.5713029862224058,0.6293428367496258,0.4610213109558714,0.5761580313285917,0.5579671999435067,0.5422177022116489,0.48404202718683037,0.6942380775894735,0.5736897344692506,0.48795988938837775,0.5316008503228737,0.4555298445972801,0.5338489051117783
S26,M2,2,0.5093551653062922,0.5435000960833171,0.5418171738631682,0.5381564261539814,0.557792907293926,0.543489551234239,0.5451603077990231,0.5224815779130989,0.5643840181026846,0.5316269516961529,0.5528731239944534,0.5008618470464022,0.4756749765851035,0.5339179656625908,0.47025694971420257
S26,M3,3,0.5586294156515974,0.5607348672148396,0.5539873050078838,0.5375511038917267,0.5307545081198963,0.525573120949183,0.5442789651949612,0.5091028040707432,0.473562133356139,0.5648046399763187,0.4920310713065567,0.5278046392445921,0.5029956075717725,0.39615336845057947,0.5561912931527528
S26,M4,4,0.5070735638985697,0.5055077576499107,0.5230151732459672,0.4704896528332216,0.4970087277084693,0.5175816062840197,0.5125639741920593,0.5347378730682666,0.5034790456649632,0.5028277600708796,0.535494038272099,0.5466971737133575,0.5577711773437498,0.4360784268401243,0.5404444826180048
S26,M5,5,0.489012381623111,0.4814249228540718,0.4856728806144175,0.5010988895175846,0.5532980188135239,0.4732557310234273,0.48205749087712524,0.5133476836489511,0.536727588579551,0.5298984332849888,0.5149382114184256,0.5118933314281684,0.5023914432516929,0.5533089183751866,0.537300837861035
